Date,NIFTY 50,HDFC LIQUID FUND,NIFTY MIDCAP 100,Date1,,,
22-Mar-12,5228.45,2476.41,7671.4,02/01/2014,,,
21-Mar-12,5364.95,2475.81,7610.9,01/01/2014,,,
20-Mar-12,5274.85,2475.2,7794.75,31/12/2013,,,
19-Mar-12,5257.05,2474.49,7637.45,30/12/2013,,,
16-Mar-12,5317.9,2473.89,7559.4,29/12/2013,,,
15-Mar-12,5380.5,2472.69,7638.85,27/12/2013,,,
14-Mar-12,5463.9,2472.09,7727.35,26/12/2013,,,
13-Mar-12,5429.5,2471.48,7886.35,25/12/2013,,,
12-Mar-12,5359.55,2470.88,7831.55,24/12/2013,,,
09-Mar-12,5333.55,2470.27,7759.75,23/12/2013,,,
07-Mar-12,5220.45,2469.67,7689.5,22/12/2013,,,
06-Mar-12,5222.4,2468.4699,7470.55,20/12/2013,,,
05-Mar-12,5280.35,2467.87,7468,19/12/2013,,,
03-Mar-12,5359.4,2467.27,7529.5,18/12/2013,,,
02-Mar-12,5359.35,2466.66,7655.45,17/12/2013,,,
01-Mar-12,5339.75,2466.0699,7650.95,16/12/2013,,,
29-Feb-12,5385.2,2465.4699,7663.8,15/12/2013,,,
28-Feb-12,5375.5,2464.29,7705.6,13/12/2013,,,
27-Feb-12,5281.2,2463.69,7611.3,12/12/2013,,,
24-Feb-12,5429.3,2463.09,7351.8,11/12/2013,,,
23-Feb-12,5483.3,2462.49,7588.3,10/12/2013,,,
22-Feb-12,5505.35,2461.89,7646.15,09/12/2013,,,
21-Feb-12,5607.15,2461.29,7676.8,08/12/2013,,,
17-Feb-12,5564.3,2460.07,7980.85,06/12/2013,,,
16-Feb-12,5521.95,2459.4899,7925.15,05/12/2013,,,
15-Feb-12,5531.95,2458.89,7875.4,04/12/2013,,,
14-Feb-12,5416.05,2458.29,7800.05,03/12/2013,,,
13-Feb-12,5390.2,2457.64,7621.25,02/12/2013,,,
10-Feb-12,5381.6,2457.02,7551.8,01/12/2013,,,
09-Feb-12,5412.35,2455.83,7537.25,29/11/2013,,,
08-Feb-12,5368.15,2455.2199,7533.6,28/11/2013,,,
07-Feb-12,5335.15,2454.61,7435.5,27/11/2013,,,
06-Feb-12,5361.65,2454,7355.15,26/11/2013,,,
03-Feb-12,5325.85,2453.39,7433.95,25/11/2013,,,
02-Feb-12,5269.9,2452.79,7324.15,24/11/2013,,,
01-Feb-12,5235.7,2451.5899,7225.9,22/11/2013,,,
31-Jan-12,5199.25,2450.9699,7188.4,21/11/2013,,,
30-Jan-12,5087.3,2450.3599,7100.55,20/11/2013,,,
27-Jan-12,5204.7,2449.75,6939.75,19/11/2013,,,
25-Jan-12,5158.3,2449.14,7089.65,18/11/2013,,,
24-Jan-12,5127.35,2448.5299,7051,17/11/2013,,,
23-Jan-12,5046.25,2446.69,6954.05,14/11/2013,,,
20-Jan-12,5048.6,2446.06,6834.2,13/11/2013,,,
19-Jan-12,5018.4,2445.42,6803.15,12/11/2013,,,
18-Jan-12,4955.8,2444.8,6746.05,11/11/2013,,,
17-Jan-12,4967.3,2444.17,6647.5,10/11/2013,,,
16-Jan-12,4873.9,2442.8999,6725.3,08/11/2013,,,
13-Jan-12,4866,2442.27,6647.05,07/11/2013,,,
12-Jan-12,4831.25,2441.62,6653.55,06/11/2013,,,
11-Jan-12,4860.95,2441,6591.1,05/11/2013,,,
10-Jan-12,4849.55,2440.37,6547.15,04/11/2013,,,
09-Jan-12,4742.8,2438.44,6467.55,01/11/2013,,,
07-Jan-12,4746.9,2437.82,6316.05,31/10/2013,,,
06-Jan-12,4754.1,2437.16,6275.25,30/10/2013,,,
05-Jan-12,4749.95,2436.51,6245.3,29/10/2013,,,
04-Jan-12,4749.65,2435.86,6263.8,28/10/2013,,,
03-Jan-12,4765.3,2435.21,6261.75,27/10/2013,,,
02-Jan-12,4636.75,2433.92,6259.7,25/10/2013,,,
30-Dec-11,4624.3,2433.2599,6095.5,24/10/2013,,,
29-Dec-11,4646.25,2432.6,6111.85,23/10/2013,,,
28-Dec-11,4705.8,2431.95,6078.4,22/10/2013,,,
27-Dec-11,4750.5,2431.2799,6127.75,21/10/2013,,,
26-Dec-11,4779,2430.63,6188.35,20/10/2013,,,
23-Dec-11,4714,2429.3399,6235,18/10/2013,,,
22-Dec-11,4733.85,2428.67,6187.65,17/10/2013,,,
21-Dec-11,4693.15,2428,6208.75,16/10/2013,,,
20-Dec-11,4544.2,2427.3399,6119.9,15/10/2013,,,
19-Dec-11,4613.1,2426.67,6037.1,14/10/2013,,,
16-Dec-11,4651.6,2426,6169.45,13/10/2013,,,
15-Dec-11,4746.35,2424.69,6285.3,11/10/2013,,,
14-Dec-11,4763.25,2424,6398.75,10/10/2013,,,
13-Dec-11,4800.6,2423.34,6447.35,09/10/2013,,,
12-Dec-11,4764.6,2422.67,6492.05,08/10/2013,,,
09-Dec-11,4866.7,2421.9,6515,07/10/2013,,,
08-Dec-11,4943.65,2421.2,6654.25,06/10/2013,,,
07-Dec-11,5062.6,2419.85,6693.6,04/10/2013,,,
05-Dec-11,5039.15,2419.14,6834.75,03/10/2013,,,
02-Dec-11,5050.15,2418.43,6818.65,02/10/2013,,,
01-Dec-11,4936.85,2417.76,6819.35,01/10/2013,,,
30-Nov-11,4832.05,2417.03,6707.05,30/09/2013,,,
29-Nov-11,4805.1,2416.33,6641.05,29/09/2013,,,
28-Nov-11,4851.3,2414.9899,6654.6,27/09/2013,,,
25-Nov-11,4710.05,2414.28,6713.95,26/09/2013,,,
24-Nov-11,4756.45,2413.58,6597.7,25/09/2013,,,
23-Nov-11,4706.45,2412.89,6586.5,24/09/2013,,,
22-Nov-11,4812.35,2412.21,6467.15,23/09/2013,,,
21-Nov-11,4778.35,2411.53,6577.95,22/09/2013,,,
18-Nov-11,4905.8,2410.15,6540.95,20/09/2013,,,
17-Nov-11,4934.75,2409.4,6639.45,19/09/2013,,,
16-Nov-11,5030.45,2408.67,6691.05,18/09/2013,,,
15-Nov-11,5068.5,2407.9699,6798.25,17/09/2013,,,
14-Nov-11,5148.35,2407.25,6862.95,16/09/2013,,,
11-Nov-11,5168.85,2406.55,7044.65,15/09/2013,,,
09-Nov-11,5221.05,2405.16,7124.25,13/09/2013,,,
08-Nov-11,5289.35,2404.4699,7217.35,12/09/2013,,,
04-Nov-11,5284.2,2403.78,7323.3,11/09/2013,,,
03-Nov-11,5265.75,2403.08,7320,10/09/2013,,,
02-Nov-11,5258.45,2402.39,7249.15,09/09/2013,,,
01-Nov-11,5257.95,2400.42,7221,06/09/2013,,,
31-Oct-11,5326.6,2399.7399,7205.4,05/09/2013,,,
28-Oct-11,5360.7,2398.8399,7267.15,04/09/2013,,,
26-Oct-11,5201.8,2398.0499,7239.8,03/09/2013,,,
25-Oct-11,5191.6,2397.35,7073.65,02/09/2013,,,
24-Oct-11,5098.35,2396.67,7010.15,01/09/2013,,,
21-Oct-11,5049.95,2395.33,6982.2,30/08/2013,,,
20-Oct-11,5091.9,2394.6,7008.05,29/08/2013,,,
19-Oct-11,5139.15,2393.91,7062.95,28/08/2013,,,
18-Oct-11,5037.5,2393.24,7142.35,27/08/2013,,,
17-Oct-11,5118.25,2392.58,7047.65,26/08/2013,,,
14-Oct-11,5132.3,2391.93,7139.55,25/08/2013,,,
13-Oct-11,5077.85,2390.57,7135.95,23/08/2013,,,
12-Oct-11,5099.4,2389.87,7106.4,22/08/2013,,,
11-Oct-11,4974.35,2389.19,7111.1,21/08/2013,,,
10-Oct-11,4979.6,2388.4899,6997.75,20/08/2013,,,
07-Oct-11,4888.05,2387.81,6986.9,19/08/2013,,,
05-Oct-11,4751.3,2387.2199,6894.15,18/08/2013,,,
04-Oct-11,4772.15,2385.89,6823.5,16/08/2013,,,
03-Oct-11,4849.5,2385.2599,6876.8,15/08/2013,,,
30-Sep-11,4943.25,2384.6,6961.2,14/08/2013,,,
29-Sep-11,5015.45,2383.92,7094,13/08/2013,,,
28-Sep-11,4945.9,2383.2599,7118.95,12/08/2013,,,
27-Sep-11,4971.25,2382.68,7109.2,11/08/2013,,,
26-Sep-11,4835.4,2380.59,7169.9,08/08/2013,,,
23-Sep-11,4867.75,2379.86,7071.95,07/08/2013,,,
22-Sep-11,4923.65,2379.2,7185.3,06/08/2013,,,
21-Sep-11,5133.25,2378.5299,7232.6,05/08/2013,,,
20-Sep-11,5140.2,2377.83,7468,04/08/2013,,,
19-Sep-11,5031.95,2376.5699,7391.5,02/08/2013,,,
16-Sep-11,5084.25,2375.92,7331.85,01/08/2013,,,
15-Sep-11,5075.7,2375.2199,7346.45,31/07/2013,,,
14-Sep-11,5012.55,2374.52,7340.4,30/07/2013,,,
13-Sep-11,4940.95,2373.8199,7262.75,29/07/2013,,,
12-Sep-11,4946.8,2373.12,7240.5,28/07/2013,,,
09-Sep-11,5059.45,2371.75,7235.6,26/07/2013,,,
08-Sep-11,5153.25,2371.03,7413.5,25/07/2013,,,
07-Sep-11,5124.65,2370.33,7512.8,24/07/2013,,,
06-Sep-11,5064.3,2371.68,7508,23/07/2013,,,
05-Sep-11,5017.2,2371.16,7397.9,22/07/2013,,,
02-Sep-11,5040,2370.51,7377.2,21/07/2013,,,
30-Aug-11,5001,2369.19,7335.85,19/07/2013,,,
29-Aug-11,4919.6,2368.33,7294.75,18/07/2013,,,
26-Aug-11,4747.8,2367.5899,7201.5,17/07/2013,,,
25-Aug-11,4839.6,2366.85,7044,16/07/2013,,,
24-Aug-11,4888.9,2370.67,7193.15,15/07/2013,,,
23-Aug-11,4948.9,2370.16,7266.3,14/07/2013,,,
22-Aug-11,4898.8,2369.14,7324.5,12/07/2013,,,
19-Aug-11,4845.65,2368.59,7239.2,11/07/2013,,,
18-Aug-11,4944.15,2368.07,7131.25,10/07/2013,,,
17-Aug-11,5056.6,2367.54,7206.9,09/07/2013,,,
16-Aug-11,5035.8,2367.01,7381.35,08/07/2013,,,
12-Aug-11,5072.95,2366.4899,7446.4,07/07/2013,,,
11-Aug-11,5138.3,2365.49,7581.35,05/07/2013,,,
10-Aug-11,5161,2364.92,7623.25,04/07/2013,,,
09-Aug-11,5072.85,2364.36,7645.7,03/07/2013,,,
08-Aug-11,5118.5,2363.83,7509.95,02/07/2013,,,
05-Aug-11,5211.25,2363.23,7593.85,01/07/2013,,,
04-Aug-11,5331.8,2361.6499,7691.15,28/06/2013,,,
03-Aug-11,5404.8,2361.07,7830.3,27/06/2013,,,
02-Aug-11,5456.55,2360.54,7884.65,26/06/2013,,,
01-Aug-11,5516.8,2360.03,7906,25/06/2013,,,
29-Jul-11,5482,2359.5099,8007.35,24/06/2013,,,
28-Jul-11,5487.75,2358.9899,8017.35,23/06/2013,,,
27-Jul-11,5546.8,2357.94,8046.2,21/06/2013,,,
26-Jul-11,5574.85,2357.41,8114.15,20/06/2013,,,
25-Jul-11,5680.3,2356.88,8119.3,19/06/2013,,,
22-Jul-11,5633.95,2356.36,8214.9,18/06/2013,,,
21-Jul-11,5541.6,2355.85,8153.9,17/06/2013,,,
20-Jul-11,5567.05,2355.33,8048.15,16/06/2013,,,
19-Jul-11,5613.55,2354.29,8108.2,14/06/2013,,,
18-Jul-11,5567.05,2353.79,8212.9,13/06/2013,,,
15-Jul-11,5581.1,2353.28,8197.3,12/06/2013,,,
14-Jul-11,5599.8,2352.7599,8175.2,11/06/2013,,,
13-Jul-11,5585.45,2352.25,8168.4,10/06/2013,,,
12-Jul-11,5526.15,2351.73,8103,09/06/2013,,,
11-Jul-11,5616.1,2350.68,8004.6,07/06/2013,,,
08-Jul-11,5660.65,2350.16,8097.7,06/06/2013,,,
07-Jul-11,5728.95,2349.64,8115.9,05/06/2013,,,
06-Jul-11,5625.45,2349.12,8175.75,04/06/2013,,,
05-Jul-11,5632.1,2348.59,8080.95,03/06/2013,,,
04-Jul-11,5650.5,2348.0699,8068.9,02/06/2013,,,
01-Jul-11,5627.2,2347.0099,8093.3,31/05/2013,,,
30-Jun-11,5647.4,2346.48,8026.1,30/05/2013,,,
29-Jun-11,5600.45,2345.96,7971.5,29/05/2013,,,
28-Jun-11,5545.3,2345.43,7966.75,28/05/2013,,,
27-Jun-11,5526.6,2344.91,7924.85,27/05/2013,,,
24-Jun-11,5471.25,2344.38,7902.75,26/05/2013,,,
23-Jun-11,5320,2343.33,7799.1,24/05/2013,,,
22-Jun-11,5278.3,2342.8,7642.75,23/05/2013,,,
21-Jun-11,5275.85,2342.2799,7631.65,22/05/2013,,,
20-Jun-11,5257.9,2341.75,7698.05,21/05/2013,,,
17-Jun-11,5366.4,2341.21,7732.4,20/05/2013,,,
16-Jun-11,5396.75,2340.68,7921.15,19/05/2013,,,
15-Jun-11,5447.5,2339.64,7974.15,17/05/2013,,,
14-Jun-11,5500.5,2339.0899,8027.3,16/05/2013,,,
13-Jun-11,5482.8,2338.55,8078.6,15/05/2013,,,
10-Jun-11,5485.8,2338,8037.45,14/05/2013,,,
09-Jun-11,5521.05,2337.47,7992.05,13/05/2013,,,
08-Jun-11,5526.85,2336.93,8017.2,12/05/2013,,,
07-Jun-11,5556.15,2335.87,8039.05,10/05/2013,,,
06-Jun-11,5532.05,2335.33,8043.25,09/05/2013,,,
03-Jun-11,5516.75,2334.7799,7991.65,08/05/2013,,,
02-Jun-11,5550.35,2334.24,7992.95,07/05/2013,,,
01-Jun-11,5592,2333.69,8022.05,06/05/2013,,,
31-May-11,5560.15,2333.1499,8102.8,05/05/2013,,,
30-May-11,5473.1,2332.0699,8064.8,03/05/2013,,,
27-May-11,5476.1,2331.53,7945.9,02/05/2013,,,
26-May-11,5412.35,2330.9899,7875.35,01/05/2013,,,
25-May-11,5348.95,2330.44,7750.65,30/04/2013,,,
24-May-11,5394.85,2329.89,7760,29/04/2013,,,
23-May-11,5386.55,2329.3399,7783.8,28/04/2013,,,
20-May-11,5486.35,2328.2599,7774.15,26/04/2013,,,
19-May-11,5428.1,2327.72,7873.15,25/04/2013,,,
18-May-11,5420.6,2327.18,7832.9,24/04/2013,,,
17-May-11,5438.95,2326.64,7861.55,23/04/2013,,,
16-May-11,5499,2326.1,7916.75,22/04/2013,,,
13-May-11,5544.75,2325.56,7977.7,21/04/2013,,,
12-May-11,5486.15,2323.9,8034.9,18/04/2013,,,
11-May-11,5565.05,2323.35,7941.05,17/04/2013,,,
10-May-11,5541.25,2322.8,8017.4,16/04/2013,,,
09-May-11,5551.1,2322.25,7958.2,15/04/2013,,,
06-May-11,5551.45,2321.69,7953.75,14/04/2013,,,
05-May-11,5459.85,2320.62,7965.4,12/04/2013,,,
04-May-11,5537.15,2320.08,7833.45,11/04/2013,,,
03-May-11,5565.25,2319.5299,7907.5,10/04/2013,,,
02-May-11,5701.3,2318.99,7955.05,09/04/2013,,,
29-Apr-11,5749.5,2318.45,8120.1,08/04/2013,,,
28-Apr-11,5785.45,2317.91,8200.95,07/04/2013,,,
27-Apr-11,5833.9,2316.8399,8277.8,05/04/2013,,,
26-Apr-11,5868.4,2316.27,8338.95,04/04/2013,,,
25-Apr-11,5874.5,2315.73,8331.35,03/04/2013,,,
21-Apr-11,5884.7,2315.09,8327.55,02/04/2013,,,
20-Apr-11,5851.65,2314.0499,8313.95,01/04/2013,,,
19-Apr-11,5740.75,2310.77,8304.9,28/03/2013,,,
18-Apr-11,5729.1,2310,8204.75,27/03/2013,,,
15-Apr-11,5824.55,2309.29,8197.3,26/03/2013,,,
13-Apr-11,5911.5,2308.6,8317.85,25/03/2013,,,
11-Apr-11,5785.7,2308.03,8349.05,24/03/2013,,,
08-Apr-11,5842,2306.96,8229.95,22/03/2013,,,
07-Apr-11,5885.7,2306.42,8288.3,21/03/2013,,,
06-Apr-11,5891.75,2305.88,8419.05,20/03/2013,,,
05-Apr-11,5910.05,2305.34,8342,19/03/2013,,,
04-Apr-11,5908.45,2304.7999,8306,18/03/2013,,,
01-Apr-11,5826.05,2304.26,8226.7,17/03/2013,,,
31-Mar-11,5833.75,2303.15,8129.1,15/03/2013,,,
30-Mar-11,5787.65,2302.62,8040.15,14/03/2013,,,
29-Mar-11,5736.35,2302.08,8031.8,13/03/2013,,,
28-Mar-11,5687.25,2301.5499,7902,12/03/2013,,,
25-Mar-11,5654.25,2301.02,7866.55,11/03/2013,,,
24-Mar-11,5522.4,2300.5099,7824.15,10/03/2013,,,
23-Mar-11,5480.25,2299.44,7747.2,08/03/2013,,,
22-Mar-11,5413.85,2298.92,7701.1,07/03/2013,,,
21-Mar-11,5364.75,2298.4,7644.9,06/03/2013,,,
18-Mar-11,5373.7,2297.87,7582.95,05/03/2013,,,
17-Mar-11,5446.65,2297.36,7592.25,04/03/2013,,,
16-Mar-11,5511.15,2296.8399,7640.9,03/03/2013,,,
15-Mar-11,5449.65,2295.81,7639.7,01/03/2013,,,
14-Mar-11,5531.5,2295.29,7533.9,28/02/2013,,,
11-Mar-11,5445.45,2294.78,7653.8,27/02/2013,,,
10-Mar-11,5494.4,2294.27,7605.6,26/02/2013,,,
09-Mar-11,5531,2293.7599,7661,25/02/2013,,,
08-Mar-11,5520.8,2293.24,7676.9,24/02/2013,,,
07-Mar-11,5463.15,2292.2199,7631.9,22/02/2013,,,
04-Mar-11,5538.75,2291.71,7552.3,21/02/2013,,,
03-Mar-11,5536.2,2291.2,7654.2,20/02/2013,,,
01-Mar-11,5522.3,2290.69,7635.05,19/02/2013,,,
28-Feb-11,5333.25,2290.18,7609.55,18/02/2013,,,
25-Feb-11,5303.55,2289.67,7370.1,17/02/2013,,,
24-Feb-11,5262.7,2288.65,7354.8,15/02/2013,,,
23-Feb-11,5437.35,2288.14,7354.1,14/02/2013,,,
22-Feb-11,5469.2,2287.63,7611.7,13/02/2013,,,
21-Feb-11,5518.6,2287.13,7663,12/02/2013,,,
18-Feb-11,5458.95,2286.62,7754.65,11/02/2013,,,
17-Feb-11,5546.45,2286.11,7699.35,10/02/2013,,,
16-Feb-11,5481.7,2285.1,7831.65,08/02/2013,,,
15-Feb-11,5481,2284.59,7746.75,07/02/2013,,,
14-Feb-11,5456,2284.09,7741.05,06/02/2013,,,
11-Feb-11,5310,2283.5699,7716.8,05/02/2013,,,
10-Feb-11,5225.8,2283.06,7483.9,04/02/2013,,,
09-Feb-11,5253.55,2282.56,7323.55,03/02/2013,,,
08-Feb-11,5312.55,2281.55,7285.35,01/02/2013,,,
07-Feb-11,5396,2281.04,7505,31/01/2013,,,
04-Feb-11,5395.75,2280.5299,7691.9,30/01/2013,,,
03-Feb-11,5526.75,2280.02,7751.3,29/01/2013,,,
02-Feb-11,5432,2279.51,7846.8,28/01/2013,,,
01-Feb-11,5417.2,2279,7756.35,27/01/2013,,,
31-Jan-11,5505.9,2277.48,7776.2,24/01/2013,,,
28-Jan-11,5512.15,2276.97,7922.5,23/01/2013,,,
27-Jan-11,5604.3,2276.46,7880.7,22/01/2013,,,
25-Jan-11,5687.4,2275.94,8067.3,21/01/2013,,,
24-Jan-11,5743.25,2275.42,8242.65,20/01/2013,,,
21-Jan-11,5696.5,2274.4,8284.1,18/01/2013,,,
20-Jan-11,5711.6,2273.89,8215.85,17/01/2013,,,
19-Jan-11,5691.05,2273.3799,8202.05,16/01/2013,,,
18-Jan-11,5724.05,2272.87,8172.7,15/01/2013,,,
17-Jan-11,5654.75,2272.35,8157.4,14/01/2013,,,
14-Jan-11,5654.55,2271.83,8136.7,13/01/2013,,,
13-Jan-11,5751.9,2270.81,8211.25,11/01/2013,,,
12-Jan-11,5863.25,2270.28,8325.05,10/01/2013,,,
11-Jan-11,5754.1,2269.77,8377.4,09/01/2013,,,
10-Jan-11,5762.85,2269.2599,8260.05,08/01/2013,,,
07-Jan-11,5904.6,2268.74,8286,07/01/2013,,,
06-Jan-11,6048.25,2268.22,8487.6,06/01/2013,,,
05-Jan-11,6079.8,2267.19,8686.7,04/01/2013,,,
04-Jan-11,6146.35,2266.68,8790.4,03/01/2013,,,
03-Jan-11,6157.6,2266.16,8900.15,02/01/2013,,,
31-Dec-10,6134.5,2265.64,8919,01/01/2013,,,
30-Dec-10,6101.85,2265.1,8857.2,31/12/2012,,,
29-Dec-10,6060.35,2264.48,8751.85,30/12/2012,,,
28-Dec-10,5996,2263.43,8704.4,28/12/2012,,,
27-Dec-10,5998.1,2262.91,8647.45,27/12/2012,,,
24-Dec-10,6011.6,2262.38,8665.2,26/12/2012,,,
23-Dec-10,5980,2261.85,8698.75,25/12/2012,,,
22-Dec-10,5984.4,2261.33,8685.95,24/12/2012,,,
21-Dec-10,6000.65,2260.81,8711.7,23/12/2012,,,
20-Dec-10,5947.05,2259.76,8702.75,21/12/2012,,,
16-Dec-10,5948.75,2259.24,8631.6,20/12/2012,,,
15-Dec-10,5892.3,2258.72,8665.1,19/12/2012,,,
14-Dec-10,5944.1,2258.2,8631.2,18/12/2012,,,
13-Dec-10,5907.65,2257.68,8743.05,17/12/2012,,,
10-Dec-10,5857.35,2257.16,8634.75,16/12/2012,,,
09-Dec-10,5766.5,2256.11,8511.55,14/12/2012,,,
08-Dec-10,5903.7,2255.59,8375.6,13/12/2012,,,
07-Dec-10,5976.55,2255.08,8687.75,12/12/2012,,,
06-Dec-10,5992.25,2254.56,8840.15,11/12/2012,,,
03-Dec-10,5992.8,2254.05,8959.3,10/12/2012,,,
02-Dec-10,6011.7,2253.53,9011.25,09/12/2012,,,
01-Dec-10,5960.9,2252.5,9176.6,07/12/2012,,,
,,2251.99,9128.65,06/12/2012,,,
,,2251.48,,05/12/2012,,,
,,2250.96,,04/12/2012,,,
,,2250.45,,03/12/2012,,,
,,2249.94,,02/12/2012,,,
,,2248.92,,30/11/2012,,,
,,2248.42,,29/11/2012,,,
,,2247.91,,28/11/2012,,,
,,2247.4,,27/11/2012,,,
,,2246.88,,26/11/2012,,,
,,2246.37,,25/11/2012,,,
,,2245.35,,23/11/2012,,,
,,2244.84,,22/11/2012,,,
,,2244.32,,21/11/2012,,,
,,2243.81,,20/11/2012,,,
,,2243.3,,19/11/2012,,,
,,2242.8,,18/11/2012,,,
,,2241.79,,16/11/2012,,,
,,2241.28,,15/11/2012,,,
,,2240.77,,14/11/2012,,,
,,2239.75,,12/11/2012,,,
,,2239.24,,11/11/2012,,,
,,2238.22,,09/11/2012,,,
,,2237.72,,08/11/2012,,,
,,2237.2,,07/11/2012,,,
,,2236.69,,06/11/2012,,,
,,2236.18,,05/11/2012,,,
,,2235.67,,04/11/2012,,,
,,2234.66,,02/11/2012,,,
,,2234.15,,01/11/2012,,,
,,2233.63,,31/10/2012,,,
,,2233.12,,30/10/2012,,,
,,2232.61,,29/10/2012,,,
,,2232.1,,28/10/2012,,,
,,2230.56,,25/10/2012,,,
,,2230.06,,24/10/2012,,,
,,2229.55,,23/10/2012,,,
,,2229.04,,22/10/2012,,,
,,2228.52,,21/10/2012,,,
,,2227.5,,19/10/2012,,,
,,2226.99,,18/10/2012,,,
,,2226.47,,17/10/2012,,,
,,2225.96,,16/10/2012,,,
,,2225.44,,15/10/2012,,,
,,2224.93,,14/10/2012,,,
,,2223.91,,12/10/2012,,,
,,2223.4,,11/10/2012,,,
,,2222.88,,10/10/2012,,,
,,2222.37,,09/10/2012,,,
,,2221.86,,08/10/2012,,,
,,2221.35,,07/10/2012,,,
,,2220.34,,05/10/2012,,,
,,2219.82,,04/10/2012,,,
,,2219.3,,03/10/2012,,,
,,2218.79,,02/10/2012,,,
,,2218.28,,01/10/2012,,,
,,2217.76,,30/09/2012,,,
,,2216.74,,28/09/2012,,,
,,2216.23,,27/09/2012,,,
,,2215.73,,26/09/2012,,,
,,2215.22,,25/09/2012,,,
,,2214.72,,24/09/2012,,,
,,2214.19,,23/09/2012,,,
,,2213.17,,21/09/2012,,,
,,2212.66,,20/09/2012,,,
,,2212.13,,19/09/2012,,,
,,2211.62,,18/09/2012,,,
,,2211.1,,17/09/2012,,,
,,2210.58,,16/09/2012,,,
,,2209.55,,14/09/2012,,,
,,2209.03,,13/09/2012,,,
,,2208.51,,12/09/2012,,,
,,2208,,11/09/2012,,,
,,2207.49,,10/09/2012,,,
,,2206.96,,09/09/2012,,,
,,2205.91,,07/09/2012,,,
,,2205.38,,06/09/2012,,,
,,2204.86,,05/09/2012,,,
,,2204.35,,04/09/2012,,,
,,2203.83,,03/09/2012,,,
,,2203.31,,02/09/2012,,,
,,2202.28,,31/08/2012,,,
,,2201.76,,30/08/2012,,,
,,2201.24,,29/08/2012,,,
,,2200.72,,28/08/2012,,,
,,2200.19,,27/08/2012,,,
,,2199.66,,26/08/2012,,,
,,2198.59,,24/08/2012,,,
,,2198.04,,23/08/2012,,,
,,2197.52,,22/08/2012,,,
,,2196.98,,21/08/2012,,,
,,2196.44,,20/08/2012,,,
,,2194.88,,17/08/2012,,,
,,2194.35,,16/08/2012,,,
,,2193.83,,15/08/2012,,,
,,2193.31,,14/08/2012,,,
,,2192.79,,13/08/2012,,,
,,2192.27,,12/08/2012,,,
,,2191.21,,10/08/2012,,,
,,2190.68,,09/08/2012,,,
,,2190.16,,08/08/2012,,,
,,2189.63,,07/08/2012,,,
,,2189.1,,06/08/2012,,,
,,2188.56,,05/08/2012,,,
,,2187.51,,03/08/2012,,,
,,2186.98,,02/08/2012,,,
,,2186.44,,01/08/2012,,,
,,2185.9,,31/07/2012,,,
,,2185.36,,30/07/2012,,,
,,2184.82,,29/07/2012,,,
,,2183.75,,27/07/2012,,,
,,2183.22,,26/07/2012,,,
,,2182.68,,25/07/2012,,,
,,2182.14,,24/07/2012,,,
,,2181.62,,23/07/2012,,,
,,2181.09,,22/07/2012,,,
,,2180.03,,20/07/2012,,,
,,2179.47,,19/07/2012,,,
,,2178.94,,18/07/2012,,,
,,2178.41,,17/07/2012,,,
,,2177.87,,16/07/2012,,,
,,2177.34,,15/07/2012,,,
,,2176.26,,13/07/2012,,,
,,2175.72,,12/07/2012,,,
,,2175.18,,11/07/2012,,,
,,2174.66,,10/07/2012,,,
,,2174.13,,09/07/2012,,,
,,2173.61,,08/07/2012,,,
,,2172.54,,06/07/2012,,,
,,2172.01,,05/07/2012,,,
,,2171.48,,04/07/2012,,,
,,2170.93,,03/07/2012,,,
,,2170.41,,02/07/2012,,,
,,2168.84,,29/06/2012,,,
,,2168.22,,28/06/2012,,,
,,2167.59,,27/06/2012,,,
,,2167.01,,26/06/2012,,,
,,2166.46,,25/06/2012,,,
,,2165.85,,24/06/2012,,,
,,2164.83,,22/06/2012,,,
,,2164.32,,21/06/2012,,,
,,2163.69,,20/06/2012,,,
,,2163.1,,19/06/2012,,,
,,2162.59,,18/06/2012,,,
,,2162.38,,17/06/2012,,,
,,2161.38,,15/06/2012,,,
,,2160.85,,14/06/2012,,,
,,2160.33,,13/06/2012,,,
,,2159.73,,12/06/2012,,,
,,2159.18,,11/06/2012,,,
,,2158.64,,10/06/2012,,,
,,2157.58,,08/06/2012,,,
,,2157.04,,07/06/2012,,,
,,2156.5,,06/06/2012,,,
,,2155.96,,05/06/2012,,,
,,2155.43,,04/06/2012,,,
,,2154.88,,03/06/2012,,,
,,2153.77,,01/06/2012,,,
,,2153.17,,31/05/2012,,,
,,2152.57,,30/05/2012,,,
,,2152.05,,29/05/2012,,,
,,2151.53,,28/05/2012,,,
,,2150.97,,27/05/2012,,,
,,2149.91,,25/05/2012,,,
,,2149.34,,24/05/2012,,,
,,2148.73,,23/05/2012,,,
,,2148.14,,22/05/2012,,,
,,2147.59,,21/05/2012,,,
,,2147.04,,20/05/2012,,,
,,2145.96,,18/05/2012,,,
,,2145.56,,17/05/2012,,,
,,2144.99,,16/05/2012,,,
,,2144.38,,15/05/2012,,,
,,2143.78,,14/05/2012,,,
,,2143.17,,13/05/2012,,,
,,2142.08,,11/05/2012,,,
,,2141.47,,10/05/2012,,,
,,2140.88,,09/05/2012,,,
,,2140.33,,08/05/2012,,,
,,2139.8,,07/05/2012,,,
